GeneID	RNASeq_rdr6ddm1	RNASeq_RDR6ddm1	Riboseq_rdr6ddm1	Riboseq_RDR6ddm1	Type
AT2G26480	0.872811	0.671689	0	0	Gene
AT2G26490	0	0	0	0	Gene
AT2G26500	814.026978	931.73291	499.474	343.972	Gene
AT2G26510	6.442831	5.289044	4.06263	4.11871	Gene
AT2G26511	0	0	0	0	Gene
AT2G26520	0.050346	0.040119	0.678496	1.63994	Gene
AT2G26530	24.572361	1.256652	6.74329	7.83064	Gene
AT2G26540	13.102736	16.79669	10.5778	10.6079	Gene
AT2G26550	15.894727	18.860769	5.34325	5.69081	Gene
AT2G26560	4.343523	7.036973	0.100993	0.347847	Gene
AT2G26570	22.680428	18.956144	6.04489	3.42491	Gene
AT2G26580	20.891403	20.691181	8.21871	3.75831	Gene
AT2G26590	20.200788	18.152611	15.0279	14.1787	Gene
AT2G26600	17.643452	16.291441	5.32221	2.1446	Gene
AT2G26610	0.007639	0	0	0	Gene
AT2G26620	0	0	0.0253291	0	Gene
AT2G26630	12.431051	20.026632	3.27637	1.00884	Transposon
AT2G26640	4.565433	4.962947	9.05061	8.19222	Gene
AT2G26650	0.610801	0.960127	0.365951	0.423828	Gene
AT2G26660	14.303759	10.926537	8.89411	6.28133	Gene
AT2G26670	71.302467	75.759018	40.0983	34.0272	Gene
AT2G26680	11.388607	12.163229	3.56254	3.40841	Gene
AT2G26690	112.837204	72.863029	104.086	27.174	Gene
AT2G26692	0.292076	0.064566	216.557	86.5591	Gene
AT2G26695	36.746441	25.249594	19.4473	3.45155	Gene
AT2G26700	0.105746	0.210415	0.447035	0.982116	Gene
AT2G26710	2.452643	3.491517	2.61222	1.04939	Gene
AT2G26720	0	0	0.364796	0	Gene
AT2G26730	16.309685	17.096746	13.7176	10.7493	Gene
AT2G26740	107.862297	112.270645	15.2928	14.9585	Gene
AT2G26750	4.8265	7.842692	0.786538	0.868281	Gene
AT2G26760	0.815274	0.580638	3.62912	6.14565	Gene
AT2G26770	19.410936	19.693758	18.0508	18.8482	Gene
AT2G26780	6.678776	6.903155	6.16098	6.06741	Gene
AT2G26790	0.609132	0.437057	0.092879	0.155506	Gene
AT2G26800	46.676628	42.698032	13.0536	6.87779	Gene
AT2G26810	3.235563	2.76509	2.15143	0.665931	Gene
AT2G26820	0	0	0	0	Gene
AT2G26830	7.163313	7.118896	3.9329	3.20146	Gene
AT2G26840	5.804247	7.652944	2.92561	4.32501	Gene
AT2G26850	0	0.023467	0	0	Gene
AT2G26860	3.194562	3.575265	0.775956	1.15885	Gene
AT2G26865	0	0	0	0	Gene
AT2G26870	1.516918	1.464434	2.07667	1.16872	Gene
AT2G26880	0	0	0	0	Gene
AT2G26882	0	0	0	0	Gene
AT2G26890	9.562639	8.399952	5.28747	3.42803	Gene
AT2G26900	46.265141	53.423626	60.3798	81.1101	Gene
AT2G26910	23.59692	24.386005	10.9729	8.77826	Gene
AT2G26920	7.644516	8.265516	4.42656	2.82337	Gene
AT2G26930	19.999884	21.334034	12.3517	13.2037	Gene
AT2G26940	0	0.009105	0	0	Gene
AT2G26950	0	0	0	0.0966453	Gene
AT2G26960	0	0	0	0	Gene
AT2G26970	15.087849	16.553276	2.49864	2.91346	Gene
AT2G26975	44.77235	35.834919	32.7488	18.7694	Gene
AT2G26980	12.348568	15.422105	5.49664	4.9267	Gene
AT2G26990	13.990469	16.938116	18.3454	18.9963	Gene
AT2G27000	0	0.112431	0.0505559	0	Gene
AT2G27010	0	0	0	0	Gene
AT2G27020	47.159698	52.802887	57.3405	59.1068	Gene
AT2G27030	93.603813	47.28056	127.732	102.841	Gene
AT2G27035	0.123639	0.392284	0.327961	0.268948	Gene
AT2G27040	5.453284	5.413716	14.9533	18.0825	Gene
AT2G27050	24.66711	27.01589	6.46601	3.57219	Gene
AT2G27060	5.543188	5.207839	3.11884	2.80665	Gene
AT2G27070	0	0	0.183915	0	Gene
AT2G27080	7.246766	17.311226	15.5078	16.2507	Gene
AT2G27090	8.400379	9.322154	2.45203	1.9911	Gene
AT2G27100	13.394292	13.089005	7.83662	9.40916	Gene
AT2G27110	6.540513	6.385355	1.82657	1.19939	Gene
AT2G27120	0	0	0.0246422	0.00785869	Gene
AT2G27130	6.378049	8.315976	6.5193	5.97738	Gene
AT2G27140	1.813042	2.283331	3.02937	0.978651	Gene
AT2G27145	0	0	0	0	Gene
AT2G27150	7.913012	8.075464	1.41728	0.872533	Gene
AT2G27160	0	0	0	0.158372	Gene
AT2G27170	7.551389	6.730903	6.9737	6.15977	Gene
AT2G27180	0.600047	0.578671	0.103371	0.131866	Gene
AT2G27190	9.023649	4.853777	3.51922	1.83936	Gene
AT2G27200	0.712126	0.62806	1.24985	0.554143	Gene
AT2G27210	10.671389	10.024658	2.52118	1.98644	Gene
AT2G27220	0.092729	0.018986	0.256479	0.189225	Gene
AT2G27228	0.716254	0.886143	0.90847	1.55856	Gene
AT2G27229	0.291985	0.04349	0.039648	0	Gene
AT2G27230	9.827418	10.643313	3.248	1.69885	Gene
AT2G27240	0	0	0	0.0370098	Gene
AT2G27250	0	0	0	0	Gene
AT2G27260	13.749313	13.204233	9.70817	10.0312	Gene
AT2G27270	0	0.04349	0	0	Gene
AT2G27280	0.070962	0.028525	0	0	Gene
AT2G27285	16.792149	13.281042	2.22912	1.36316	Gene
AT2G27290	119.774887	115.912392	52.4604	36.0747	Gene
AT2G27300	0.084039	0	0.379664	0	Gene
AT2G27310	7.259092	7.993381	2.03128	1.24162	Gene
AT2G27315	0	0	0	0	Gene
AT2G27320	0	0	0	0.227863	Gene
AT2G27330	5.701338	5.920432	0.525003	1.55253	Gene
AT2G27340	4.052911	4.086062	0.658714	0.311653	Gene
AT2G27350	23.176342	21.760759	5.84451	4.39216	Gene
AT2G27360	17.129784	12.284426	9.29	7.00274	Gene
AT2G27370	0	0	0	0	Gene
AT2G27375	0	0	0	0	Transposon
AT2G27380	0	0	0	0.0468598	Gene
AT2G27385	46.0905	78.712601	106.01	50.4145	Gene
AT2G27389	0.234098	0	0	0	Gene
AT2G27390	0	0	0.500716	0	Gene
AT2G27395	0	0	0	0	Gene
AT2G27400	7.223201	4.598081	0.945659	19.1672	Gene
AT2G27402	81.601707	158.779022	0.921926	0.230098	Gene
AT2G27410	0	0	0.0967139	0.616865	Gene
AT2G27420	120.44313	73.682205	43.4587	16.6667	Gene
AT2G27430	0.031915	0.024902	0.0820937	0	Gene
AT2G27440	0	0	0	0	Gene
AT2G27450	38.958569	38.470196	19.8591	9.11226	Gene
AT2G27460	4.50613	4.581859	7.57727	7.86644	Gene
AT2G27470	4.263533	5.121912	2.96614	3.28297	Gene
AT2G27480	2.864254	2.721066	0.618558	0.0657553	Gene
AT2G27490	6.453166	7.506409	3.85951	3.57889	Gene
AT2G27500	18.571009	18.038755	2.70088	0.57643	Gene
AT2G27505	0	0	0	0	Gene
AT2G27510	6.223793	6.087286	28.9047	34.2806	Gene
AT2G27520	0	0	0.0605747	0	Gene
AT2G27530	148.086594	220.72644	209.126	209.833	Gene
AT2G27535	0	0	0	0	Gene
AT2G27540	0	0	2.2185	0	Gene
AT2G27550	0	0	0	0.0734693	Gene
AT2G27560	0	0	0	0	Gene
AT2G27570	0	0	0	0	Gene
AT2G27580	25.329332	6.657442	6.05145	6.34994	Gene
AT2G27590	6.291605	7.373371	5.14435	5.50916	Gene
AT2G27600	47.602043	51.090954	21.3493	16.5351	Gene
AT2G27610	0.1414	0.111924	0.169776	0.182735	Gene
AT2G27630	0.021784	0.02601	0	0	Gene
AT2G27650	0	0	0	0.0667353	Gene
AT2G27660	7.30157	3.186068	0.277896	0.323672	Gene
AT2G27670	0	0	0	0.0717428	Gene
AT2G27680	102.769936	110.028557	50.104	46.3524	Gene
AT2G27690	1.422633	1.239136	0.194205	0.0857554	Gene
AT2G27700	0	0	0	0.0393821	Gene
AT2G27710	114.131111	157.851395	89.2316	119.026	Gene
AT2G27720	173.853088	270.969543	92.6933	102.285	Gene
AT2G27730	103.568848	100.49247	45.8096	35.4397	Gene
AT2G27740	1.340065	2.436369	1.25577	1.60193	Gene
AT2G27750	0	0	0	0	Gene
AT2G27760	1.990217	2.708021	1.18581	1.65019	Gene
AT2G27770	3.779095	4.275835	4.14878	3.0533	Gene
AT2G27775	6.61819	6.001971	4.1599	4.27038	Gene
AT2G27780	0	0	0	0.107847	Gene
AT2G27790	3.559554	2.422465	0.0677234	0	Gene
AT2G27800	2.330625	2.460156	1.6349	1.88558	Gene
AT2G27810	7.183213	9.581637	5.00909	4.93042	Gene
AT2G27820	16.313166	15.888196	18.5293	15.8032	Gene
AT2G27830	25.426241	13.464464	4.25123	1.61768	Gene
AT2G27840	13.617294	14.814862	17.4963	20.0062	Gene
AT2G27850	0	0	0	0	Gene
AT2G27860	48.938343	55.012276	58.7753	50.9192	Gene
AT2G27870	0	0	0.686363	0.394001	Transposon
AT2G27880	0	0	0.0257443	0	Gene
AT2G27900	8.991899	8.92218	3.36339	3.09077	Gene
AT2G27920	9.560263	8.005703	2.12424	0.986107	Gene
AT2G27930	0.333339	0.218559	0.27682	0.397266	Gene
AT2G27935	0	0	0	0.193617	Transposon
AT2G27936	0	0	0	0	Gene
AT2G27940	0	0	0	0	Gene
AT2G27950	12.355735	12.597559	2.65447	1.4939	Gene
AT2G27960	27.824612	27.989563	10.3472	16.3723	Gene
AT2G27970	5.694638	5.665186	17.299	17.8641	Gene
AT2G27980	7.478164	7.981913	2.77546	1.741	Gene
AT2G27990	0.843938	0.44585	1.48416	0.68267	Gene
AT2G28000	167.018127	215.361771	267.796	412.197	Gene
AT2G28010	0	0	0	0	Gene
AT2G28020	0	0	0	0	Gene
AT2G28030	0	0	0	0	Gene
AT2G28040	0.183032	0.286067	0	0	Gene
AT2G28050	0.77327	1.18175	0.752183	0.287857	Gene
AT2G28053	0	0	0	0	Transposon
AT2G28056	0.03104	0.093095	0	0	Gene
AT2G28060	11.414791	11.591071	3.99361	4.3899	Gene
AT2G28070	6.047328	5.492251	2.65299	2.79572	Gene
AT2G28080	3.333793	2.831247	4.83014	5.21693	Gene
AT2G28085	0	0.146702	0.170256	0	Gene
AT2G28090	0	0	0	0	Gene
AT2G28100	5.879345	6.568897	4.58128	3.98295	Gene
AT2G28105	1.634719	2.717015	0.671613	0.42127	Gene
AT2G28110	1.161504	0.752941	0.484763	0.412258	Gene
AT2G28120	0.684942	0.837595	1.08963	0.237529	Gene
AT2G28130	2.593127	2.702539	3.70633	3.57765	Gene
AT2G28140	0.373123	1.2274	0.474081	1.5551	Gene
AT2G28150	13.49616	12.59925	4.44362	3.23418	Gene
AT2G28160	2.351353	1.788383	1.02127	0.551178	Gene
AT2G28170	0	0	0	0	Gene
AT2G28180	0	0	0.0212662	0	Gene
AT2G28190	212.725601	692.449829	169.528	264.626	Gene
AT2G28200	9.571525	8.198048	2.90801	2.04199	Gene
AT2G28210	0.130428	0.721164	4.29548	6.1188	Gene
AT2G28220	0	0	0	0	Gene
AT2G28230	7.0158	5.30654	1.81838	1.95718	Gene
AT2G28240	2.938577	2.418758	1.26966	0.42873	Gene
AT2G28250	0.893446	0.60169	0.664409	0.513937	Gene
AT2G28260	2.998566	2.044251	0.48669	0.106431	Gene
AT2G28270	0	0	0	0	Gene
AT2G28280	0	0	0	0.0644491	Gene
AT2G28290	7.623486	7.508577	5.31292	4.80367	Gene
AT2G28305	20.109123	22.586451	9.96662	13.2935	Gene
AT2G28310	11.579782	11.780425	6.62273	4.49668	Gene
AT2G28315	0.265762	0.977996	2.94999	1.84827	Gene
AT2G28320	13.128881	12.36812	2.04393	2.50895	Gene
AT2G28330	1.904374	2.281987	2.14371	2.85671	Gene
AT2G28340	0	0	0	0.0723807	Gene
AT2G28350	7.96329	8.139271	2.60992	1.98814	Gene
AT2G28355	0	0	0	0	Gene
AT2G28360	1.874165	2.048422	2.20691	1.95788	Gene
AT2G28370	22.61776	21.161369	8.10362	5.20409	Gene
AT2G28380	12.685188	13.28923	6.67556	6.49001	Gene
AT2G28390	13.633324	13.913518	2.65805	2.08407	Gene
AT2G28400	32.266701	20.096422	19.8961	4.7254	Gene
AT2G28401	0	0	0	0	Gene
AT2G28405	0	0	0	0	Gene
AT2G28410	8.099835	9.691662	12.8091	11.2438	Gene
AT2G28420	0.318239	0.549753	0.191116	0.146279	Gene
AT2G28426	0.64867	1.262083	0	0	Gene
AT2G28430	44.91785	40.155075	47.8741	45.0575	Gene
AT2G28440	0.057147	0.136613	0.210673	0	Gene
AT2G28450	4.678883	5.087645	5.80087	6.10321	Gene
AT2G28460	0.420638	0.414955	0.25518	0.302269	Gene
AT2G28470	52.080982	42.018631	24.6339	14.7042	Gene
AT2G28480	3.350342	4.503075	0.555023	0.417223	Gene
AT2G28490	0	0	0	0.0928162	Gene
AT2G28500	3.112866	2.051692	1.13182	0.346515	Gene
AT2G28507	0	0	0	0	Gene
AT2G28510	3.856453	3.503584	2.90716	1.83931	Gene
AT2G28520	7.97234	7.735093	6.52657	5.01672	Gene
AT2G28540	8.967492	8.556843	4.81648	3.60041	Gene
AT2G28550	54.714108	35.105213	6.64528	4.39359	Gene
AT2G28560	0.42149	0.573059	1.02522	1.65519	Gene
AT2G28570	1.912497	3.495944	0	0	Gene
AT2G28580	0.579702	0.26317	0.69514	0.272073	Gene
AT2G28590	0.589006	0.680163	0.453318	0.555144	Gene
AT2G28600	5.040654	6.508816	4.48467	4.75668	Gene
AT2G28605	29.107426	37.350525	3.43495	3.21332	Gene
AT2G28610	0	0	0	0.127728	Gene
AT2G28620	0.525899	0.384442	3.07788	6.90716	Gene
AT2G28625	0	0	0	0	Gene
AT2G28630	2.254091	10.133436	7.91356	6.93437	Gene
AT2G28640	0.015902	0.040428	0	0.0302116	Gene
AT2G28650	0.121502	0.086472	0.256361	0.201987	Gene
AT2G28660	0.866091	1.071007	2.01414	1.75697	Gene
AT2G28670	1.517997	1.527251	0.104066	0.0331878	Gene
AT2G28671	0.17602	0.04996	0.609732	0.80772	Gene
AT2G28680	0	0	0	0.0453611	Gene
AT2G28690	0.126118	0	0.113982	0.163577	Gene
AT2G28700	0	0	0	0	Gene
AT2G28710	1.691687	1.7717	0.536447	0	Gene
AT2G28720	32.192619	28.73333	4.8005	2.54071	Gene
AT2G28725	0	0	0	0	Gene
AT2G28730	0	0	0	0	Gene
AT2G28740	33.922523	46.841225	51.9083	72.4247	Gene
AT2G28750	0	0	0.35049	0	Transposon
AT2G28755	0	0.216625	0	0	Gene
AT2G28760	3.125289	5.366531	14.6268	8.75598	Gene
AT2G28770	0	0	0	0	Gene
AT2G28780	0.035411	0	1.54566	0.387545	Gene
AT2G28790	1.51469	1.484626	35.7326	47.4528	Gene
AT2G28800	167.087189	160.800064	97.8983	73.6577	Gene
AT2G28810	8.005333	6.184217	1.44023	0.751962	Gene
AT2G28830	1.198999	1.179538	0.719268	0.437178	Gene
AT2G28840	14.936025	8.677704	9.15167	4.23768	Gene
AT2G28850	0	0	0	0	Gene
AT2G28860	0	0	0	0	Gene
AT2G28870	3.630455	4.945879	12.1278	9.36765	Gene
AT2G28880	4.557944	3.567942	2.52376	1.9486	Gene
AT2G28890	12.255388	9.871233	4.41409	2.7165	Gene
AT2G28900	40.418495	65.431839	24.2072	20.4416	Gene
AT2G28910	156.864105	129.200439	40.5957	20.071	Gene
AT2G28920	0	0	0	0.206211	Gene
AT2G28930	3.873263	3.588217	2.59828	4.61147	Gene
AT2G28940	9.139189	9.016846	1.18301	0.0730144	Gene
AT2G28950	29.549662	60.32951	154.286	141.613	Gene
AT2G28960	0	0.026372	0.00987236	0.0566716	Gene
AT2G28970	0.017905	0.03113	0	0.067849	Gene
AT2G28980	0.024615	0	0	0	Transposon
AT2G28990	0	0	0	0	Gene
AT2G29000	0	0	0	0	Gene
AT2G29010	0	0	0	0	Gene
AT2G29020	26.699875	25.190708	28.467	24.2707	Gene
AT2G29030	0	0	0	0	Gene
AT2G29040	0	0	0	0.0248989	Gene
AT2G29045	0	0	0	0	Gene
AT2G29050	3.105832	3.477317	1.93563	1.3704	Gene
AT2G29060	0	0	0	0	Gene
AT2G29065	1.123756	1.063544	0.542593	0.245898	Gene
AT2G29070	5.084659	3.267942	1.88391	1.05184	Gene
AT2G29080	21.40477	21.416027	26.9162	27.9596	Gene
AT2G29090	1.488051	1.390255	0.183122	0.0291955	Gene
AT2G29100	0.260836	0.064745	0	0.0372623	Gene
AT2G29110	0.477226	0.767712	0.0676161	0	Gene
AT2G29120	14.86233	11.933542	1.77552	1.50996	Gene
AT2G29125	0.477986	0.573882	0.360267	0	Gene
AT2G29130	0.043636	0.29848	0.846914	0.130689	Gene
AT2G29140	6.781533	6.579901	3.2045	2.67481	Gene
AT2G29150	0	0	0	0	Gene
AT2G29160	0	0	0	0	Gene
AT2G29165	0.52655	0.525296	0	0	Transposon
AT2G29170	19.305597	18.771614	1.41105	0.385716	Gene
AT2G29180	47.931267	53.544502	18.2317	16.3192	Gene
AT2G29190	10.078084	9.697849	4.49793	4.04528	Gene
AT2G29200	2.480682	2.262774	1.5373	2.09909	Gene
AT2G29210	16.770885	15.921687	3.34018	2.69299	Gene
AT2G29220	0	0	0	0	Gene
AT2G29230	0.044143	0.03177	0.007824	0	Transposon
AT2G29240	2.027812	2.71928	0	0	Transposon
AT2G29250	0	0	0	0	Gene
AT2G29260	0.853856	0.970783	0.583429	1.43534	Gene
AT2G29263	0	0	0	0	Gene
AT2G29270	0	0	0	0	Gene
AT2G29280	0.996892	0.014422	5.47E-45	3.83E-60	Gene
AT2G29290	48.179848	52.396324	5.78242	2.60552	Gene
AT2G29300	16.371511	13.337927	1.9767	0.756458	Gene
AT2G29310	30.948778	19.922203	5.28977	2.7627	Gene
AT2G29320	40.109745	31.583715	4.32698	2.72557	Gene
AT2G29330	0.049535	0	0	0	Gene
AT2G29340	126.43502	89.144318	19.8667	11.9939	Gene
AT2G29350	87.039101	50.267204	0.216141	0.15509	Gene
AT2G29360	102.461311	102.233971	8.40585	5.48194	Gene
AT2G29370	0.238692	0.034603	0	0	Gene
AT2G29380	0.035889	0.028598	0.0471061	0.0450681	Gene
AT2G29390	12.965398	13.51693	18.5113	15.4375	Gene
AT2G29400	41.817703	42.6507	9.21076	5.11681	Gene
AT2G29410	1.919476	1.204626	0.746807	0.267937	Gene
AT2G29420	26.807461	32.62793	25.6447	11.5376	Gene
AT2G29430	0	0	0.093551	0	Gene
AT2G29440	2.50908	2.143087	2.84622	2.68362	Gene
AT2G29450	222.849121	220.379074	91.6462	66.5859	Gene
AT2G29452	0	0	0	0	Gene
AT2G29460	14.082566	13.788539	0.0362169	0	Gene
AT2G29470	0.323252	0.856186	0	0	Gene
AT2G29480	0.019648	0.14375	0	0	Gene
AT2G29490	2.939919	5.572054	3.56562	0.913759	Gene
AT2G29500	3.922871	5.452713	4.42133	2.28138	Gene
AT2G29510	16.190975	16.050024	7.05777	8.26651	Gene
AT2G29520	0	0	0	0	Gene
AT2G29525	2.478021	1.926658	0.405667	0.212643	Gene
AT2G29530	52.238724	66.630226	21.3058	14.2049	Gene
AT2G29540	5.539558	5.750384	3.97436	2.01362	Gene
AT2G29550	8.237534	10.885773	78.5442	144.623	Gene
AT2G29560	8.6696	10.032302	8.3135	7.5505	Gene
AT2G29570	8.21909	8.056969	16.8478	26.6814	Gene
AT2G29580	4.277793	3.957957	1.59883	1.44915	Gene
AT2G29590	13.159319	12.615131	2.74204	1.09309	Gene
AT2G29600	0	0	0.110045	0.0526419	Gene
AT2G29605	0	0	0.254047	0	Gene
AT2G29610	0	0	0	0	Gene
AT2G29620	0.04468	0.042608	0.0322349	0.102801	Gene
AT2G29628	0	0	0	0	Gene
AT2G29630	191.231613	103.055542	56.533	30.3959	Gene
AT2G29640	3.046958	2.555354	1.3895	0.609303	Gene
AT2G29650	99.515335	101.418808	30.9448	14.8934	Gene
AT2G29654	0	0	0	0	Gene
AT2G29660	1.593873	0.961024	3.18931	1.76574	Gene
AT2G29670	35.864033	25.584282	6.90681	2.28208	Gene
AT2G29679	0	0	0	0	Gene
AT2G29680	1.159981	0.966089	0.416353	0.744888	Gene
AT2G29690	7.640459	9.614396	7.44012	5.51761	Gene
AT2G29700	44.304543	37.801765	34.2633	21.5265	Gene
AT2G29710	0.358506	0.226593	0.851026	0.697893	Gene
AT2G29720	6.514153	4.63733	0.981961	0.626319	Gene
AT2G29730	2.193351	2.398396	5.86997	1.8269	Gene
AT2G29740	0.16689	0	0	0	Gene
AT2G29750	0.44424	0.307298	0.389668	0.138078	Gene
AT2G29760	1.316234	1.34662	1.28053	1.94863	Gene
AT2G29770	0	0	0.0219719	0	Gene
AT2G29780	0	0	0	0	Gene
AT2G29790	0	0	0	0	Gene
AT2G29800	0	0	0.0187177	0	Gene
AT2G29810	0	0	0	0	Gene
AT2G29820	0	0	0	0	Gene
AT2G29830	0	0	0	0	Gene
AT2G29840	0	0.035693	0	0	Gene
AT2G29850	0	0	0	0	Gene
AT2G29860	0	0	0	0	Gene
AT2G29870	0	0	0	0	Gene
AT2G29880	0	0	0.137268	0	Gene
AT2G29890	0.813401	0.936941	0.956984	1.62188	Gene
AT2G29900	8.245636	6.453069	13.0796	10.442	Gene
AT2G29910	11.971613	10.187228	3.58235	2.47439	Gene
AT2G29920	4.98155	3.122144	0.844191	0.538446	Gene
AT2G29930	0	0	0	0	Gene
AT2G29940	1.476647	1.538551	0.342557	0.517479	Gene
AT2G29950	1.867632	0.75513	0.0785639	0	Gene
AT2G29960	33.254311	34.136993	44.2826	42.7466	Gene
AT2G29970	18.564547	14.262876	8.36526	4.2131	Gene
AT2G29980	25.101709	36.762619	45.0382	36.1273	Gene
AT2G29990	12.982271	9.059366	2.95219	3.0296	Gene
AT2G29995	2.538217	5.146721	2.46627	0.15223	Gene
AT2G30000	4.664406	4.887831	14.0705	16.1763	Gene
AT2G30010	3.91483	9.157893	25.0669	32.0924	Gene
AT2G30020	45.193726	44.316917	21.237	25.5046	Gene
AT2G30032	0	0	0	0	Gene
AT2G30040	13.750633	15.057898	7.6857	5.74286	Gene
AT2G30050	9.947315	13.190488	22.3873	25.5578	Gene
AT2G30060	34.159153	35.594189	23.1985	20.6114	Gene
AT2G30070	4.783363	6.025156	2.79417	2.28505	Gene
AT2G30080	4.287049	3.743062	2.81629	1.53969	Gene
AT2G30090	0	0	0	0	Gene
AT2G30100	35.036079	21.993061	6.03296	2.71031	Gene
AT2G30105	12.3887	12.385986	8.90121	8.18378	Gene
AT2G30110	37.807468	35.967152	40.7431	34.3735	Gene
AT2G30115	0	0	0	0.265029	Gene
AT2G30120	5.488214	5.898925	3.1752	3.94605	Gene
AT2G30130	0	0	0	0	Gene
AT2G30140	52.62479	40.972305	3.59908	3.16322	Gene
AT2G30150	20.792393	23.214756	15.7466	15.5444	Gene
AT2G30160	6.245075	6.029511	2.76844	4.27711	Gene
AT2G30170	37.557213	37.678558	18.6292	15.2853	Gene
AT2G30180	0	0	0	0	Gene
AT2G30190	0	0	0	0	Gene
AT2G30200	17.236158	24.96282	34.4876	42.0374	Gene
AT2G30210	0	0	0.303933	0.0793048	Gene
AT2G30220	0	0	0	0	Gene
AT2G30230	28.11079	15.838994	23.579	10.0262	Gene
AT2G30240	0	0	0	0	Gene
AT2G30250	10.44522	9.751559	1.81456	1.28468	Gene
AT2G30260	20.980133	24.024504	15.0461	14.5629	Gene
AT2G30270	16.291658	13.211466	3.49432	3.11144	Gene
AT2G30280	5.804564	5.75326	2.85155	3.72217	Gene
AT2G30290	0	0	0	0	Gene
AT2G30300	0.75487	0.252116	0.156873	0	Gene
AT2G30310	0.042348	0	0.143762	0.110034	Gene
AT2G30320	6.483793	8.090108	3.50764	5.79486	Gene
AT2G30330	15.612595	12.359968	3.09897	1.75388	Gene
AT2G30340	0	0	0	0	Gene
AT2G30350	5.490805	6.504617	1.94479	0.763342	Gene
AT2G30360	6.609894	3.904701	0.0771316	0.0303362	Gene
AT2G30362	0.646351	0.518304	4.73229	2.16027	Gene
AT2G30370	0.056582	0	0.322187	0.770621	Gene
AT2G30380	0	0.030823	0.0563597	0.359476	Gene
AT2G30390	79.632286	71.756271	25.3612	20.0063	Gene
AT2G30395	0.692037	1.329432	1.78897	1.86717	Gene
AT2G30400	0.090935	0	0.160987	0.184826	Gene
AT2G30410	31.927599	36.673985	45.642	36.9113	Gene
AT2G30420	4.984884	5.063972	1.44438	1.08578	Gene
AT2G30424	7.058125	12.943234	16.9605	9.27242	Gene
AT2G30430	0	0	0	0	Gene
AT2G30432	1.336733	2.362714	0.654796	0.696076	Gene
AT2G30440	66.473465	60.715225	5.92481	9.06958	Gene
AT2G30450	0	0	0	0	Gene
AT2G30460	10.485999	8.581558	2.71314	1.27009	Gene
AT2G30470	7.423626	7.028149	2.63431	3.51833	Gene
AT2G30480	0.956801	0.702207	0.15882	0.126623	Gene
AT2G30490	109.390022	112.227234	99.7957	76.2363	Gene
AT2G30500	14.56516	14.968415	9.64951	7.10921	Gene
AT2G30505	0.123482	0.434627	0.0551026	0	Gene
AT2G30520	253.238525	244.208557	236.44	150.939	Gene
AT2G30530	12.624355	13.473171	3.36785	1.3506	Gene
AT2G30540	2.913074	3.05376	2.34558	2.1421	Gene
AT2G30550	44.403519	23.879333	5.38855	2.82617	Gene
AT2G30560	0.049037	0.122576	0	0	Gene
AT2G30570	3045.720703	3284.82251	2658.06	2011.24	Gene
AT2G30575	2.898624	4.034467	0.644027	0.697545	Gene
AT2G30580	3.163307	2.771501	1.25954	1.21859	Gene
AT2G30590	6.827753	6.404242	2.5112	1.06781	Gene
AT2G30600	3.519076	4.072589	0.907776	0.682933	Gene
AT2G30615	0	0.109855	0.353235	0.675906	Gene
AT2G30620	56.996807	53.913425	40.4247	46.396	Gene
AT2G30630	0	0	0	0	Gene
AT2G30640	0.524834	0.598961	0.494772	0.449698	Transposon
AT2G30650	0	0	0.0765186	0.0488055	Gene
AT2G30660	0.158187	0.026343	0	0	Gene
AT2G30670	0	0	0	0	Gene
AT2G30680	0	0	0	0	Gene
AT2G30690	0	0	0	0	Gene
AT2G30695	16.138992	21.01409	20.507	34.0011	Gene
AT2G30700	18.456024	17.039579	4.08135	3.56768	Gene
AT2G30710	6.964273	6.836898	10.3481	8.98429	Gene
AT2G30720	6.107556	6.722823	2.56788	2.42529	Gene
AT2G30730	0	0	0.125159	0.179616	Gene
AT2G30740	8.680902	7.121261	4.25189	3.61595	Gene
AT2G30750	1.446248	2.351406	0.0859622	0.0986919	Gene
AT2G30760	0.750784	0.271058	5.96E-80	1.10E-70	Gene
AT2G30766	35.868038	25.849712	165.475	108.703	Gene
AT2G30770	13.180063	7.461841	0.0535238	0.307249	Gene
AT2G30780	3.453192	2.741199	1.34098	0.814192	Gene
AT2G30790	13.93704	11.611247	1.27665	0.0697952	Gene
AT2G30800	4.763957	4.079167	2.7815	2.8594	Gene
AT2G30810	0	0	0	0	Gene
AT2G30820	2.004125	1.440766	1.33778	1.73058	Gene
AT2G30830	0.247643	0.687321	0.0582925	0	Gene
AT2G30840	0.036718	0.082397	0.0242005	0	Gene
AT2G30850	0	0	75.241	0	Gene
AT2G30860	549.550598	469.458801	1194.33	746.861	Gene
AT2G30870	236.211334	185.191956	107.007	70.0813	Gene
AT2G30880	6.281187	6.374502	4.79505	5.20755	Gene
AT2G30890	2.153701	4.129584	1.75116	1.9777	Gene
AT2G30900	0.161109	0.193181	0.127259	0.0420347	Gene
AT2G30910	6.266817	8.118731	0.635068	0.454558	Gene
AT2G30920	5.419547	5.604363	5.74012	4.96169	Gene
AT2G30925	0	0	0	0	Gene
AT2G30930	20.083717	26.349752	6.49571	3.59592	Gene
AT2G30933	0.600582	0.409399	0.436805	0.835815	Gene
AT2G30940	0	0	0	0	Gene
